kommune,locality,utm,N,E,date,month,year,site,stage,obs,Nr
Melhus,Fornes,32V,7010731,565091,2023/06/19,juni,"2023",Forn,stad3,"6",
Melhus,Fornes,32V,7010733,565087,2023/06/19,juni,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010733,565085,2023/06/19,juni,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010743,565091,2023/06/19,juni,"2023",Forn,stad3,"4",
Melhus,Fornes,32V,7010745,565090,2023/06/19,juni,"2023",Forn,stad3,"2",
Melhus,Fornes,32V,7010755,565089,2023/06/19,juni,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010755,565086,2023/06/19,juni,"2023",Forn,stad3,"13",
Melhus,Fornes,32V,7010756,565086,2023/06/19,juni,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010758,565085,2023/06/19,juni,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010759,565083,2023/06/19,juni,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010760,565085,2023/06/19,juni,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010768,565088,2023/06/19,juni,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010762,565082,2023/06/19,juni,"2023",Forn,stad3,"6",
Melhus,Fornes,32V,7010757,565079,2023/06/19,juni,"2023",Forn,stad3,"2",
Melhus,Fornes,32V,7010754,565081,2023/06/19,juni,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010755,565083,2023/06/19,juni,"2023",Forn,stad3,"15",
Melhus,Fornes,32V,7010757,565083,2023/06/19,juni,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010753,565083,2023/06/19,juni,"2023",Forn,stad3,"5",
Melhus,Fornes,32V,7010752,565086,2023/06/19,juni,"2023",Forn,stad3,"5",
Melhus,Fornes,32V,7010751,565083,2023/06/19,juni,"2023",Forn,stad3,"6",
Melhus,Fornes,32V,7010745,565077,2023/06/19,juni,"2023",Forn,stad3,"9",
Melhus,Fornes,32V,7010743,565076,2023/06/19,juni,"2023",Forn,stad3,"30",
Melhus,Fornes,32V,7010746,565075,2023/06/19,juni,"2023",Forn,stad3,"2",
Melhus,Fornes,32V,7010737,565073,2023/06/19,juni,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010778,565064,2023/06/19,juni,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010779,565061,2023/06/19,juni,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010774,565088,2023/06/19,juni,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010759,565094,2023/06/19,juni,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010699,565083,2023/07/20,juli,"2023",Forn,stad3,"8",
Melhus,Fornes,32V,7010707,565076,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010714,565085,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010720,565088,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010724,565088,2023/07/20,juli,"2023",Forn,stad3,"9",
Melhus,Fornes,32V,7010729,565088,2023/07/20,juli,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010731,565089,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010734,565092,2023/07/20,juli,"2023",Forn,stad3,"12",
Melhus,Fornes,32V,7010729,565093,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010725,565092,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010738,565094,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010740,565093,2023/07/20,juli,"2023",Forn,stad3,"2",
Melhus,Fornes,32V,7010744,565095,2023/07/20,juli,"2023",Forn,stad3,"4",
Melhus,Fornes,32V,7010749,565092,2023/07/20,juli,"2023",Forn,stad3,"8",
Melhus,Fornes,32V,7010757,565089,2023/07/20,juli,"2023",Forn,stad3,"9",
Melhus,Fornes,32V,7010755,565086,2023/07/20,juli,"2023",Forn,stad3,"8",
Melhus,Fornes,32V,7010760,565087,2023/07/20,juli,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010761,565083,2023/07/20,juli,"2023",Forn,stad3,"8",
Melhus,Fornes,32V,7010763,565084,2023/07/20,juli,"2023",Forn,stad3,"7",
Melhus,Fornes,32V,7010760,565081,2023/07/20,juli,"2023",Forn,stad3,"2",
Melhus,Fornes,32V,7010757,565084,2023/07/20,juli,"2023",Forn,stad3,"37",
Melhus,Fornes,32V,7010755,565080,2023/07/20,juli,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010770,565087,2023/07/20,juli,"2023",Forn,stad3,"11",
Melhus,Fornes,32V,7010762,565094,2023/07/20,juli,"2023",Forn,stad3,"3",
Melhus,Fornes,32V,7010759,565094,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010761,565096,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010749,565097,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010754,565096,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010763,565097,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010747,565078,2023/07/20,juli,"2023",Forn,stad3,"25",
Melhus,Fornes,32V,7010740,565074,2023/07/20,juli,"2023",Forn,stad3,"6",
Melhus,Fornes,32V,7010765,565076,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010780,565067,2023/07/20,juli,"2023",Forn,stad3,"2",
Melhus,Fornes,32V,7010784,565067,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010782,565066,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010783,565065,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010785,565063,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010787,565066,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010795,565059,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010793,565059,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010799,565062,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010807,565057,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010809,565053,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010803,565049,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010796,565056,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010791,565062,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010789,565061,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010786,565061,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Fornes,32V,7010707,565077,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010700,565079,2023/07/20,juli,"2023",Forn,stad3,"12",
Melhus,Fornes,32V,7010691,565077,2023/07/20,juli,"2023",Forn,stad3,"0",
Melhus,Fornes,32V,7010692,565070,2023/07/20,juli,"2023",Forn,stad3,"1",
Melhus,Gravr<e5>k,32V,7014497,562706,2019/06/26,juni,"2019",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014497,562702,2019/06/26,juni,"2019",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014494,562700,2019/06/26,juni,"2019",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014454,562630,2019/06/26,juni,"2019",Grav,stad3,"2",
Melhus,Gravr<e5>k,32V,7014494,562700,2019/08/01,august,"2019",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014490,562700,2019/08/01,august,"2019",Grav,stad3,"5",
Melhus,Gravr<e5>k,32V,7014479,562683,2019/08/01,august,"2019",Grav,stad3,"5",
Melhus,Gravr<e5>k,32V,7014454,562630,2019/08/01,august,"2019",Grav,stad3,"4",
Melhus,Gravr<e5>k,32V,7014506,562733,2019/08/27,august,"2019",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014464,562650,2022/06/29,juni,"2022",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014417,562569,2022/06/29,juni,"2022",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014414,562570,2022/06/29,juni,"2022",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014510,562733,2022/08/11,august,"2022",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014479,562692,2022/08/11,august,"2022",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014417,562569,2022/08/11,august,"2022",Grav,stad3,"6",
Melhus,Gravr<e5>k,32V,7014414,562570,2022/08/11,august,"2022",Grav,stad3,"2",
Melhus,Gravr<e5>k,32V,7014480,562686,2020/07/16,juli,"2020",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014454,562636,2020/07/16,juli,"2020",Grav,stad3,"1",
Melhus,Gravr<e5>k,32V,7014491,562714,2021/06/17,juni,"2021",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014464,562648,2021/08/10,august,"2021",Grav,stad3,"4",
Melhus,Gravr<e5>k,32V,7014416,562567,2021/08/10,august,"2021",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014454,562635,2023/06/20,juni,"2023",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014413,562577,2023/06/20,juni,"2023",Grav,stad3,"2",
Melhus,Gravr<e5>k,32V,7014496,562700,2018/08/15,august,"2018",Grav,stad3,"0",
Melhus,Gravr<e5>k,32V,7014483,562685,2018/08/15,august,"2018",Grav,stad3,"4",
Melhus,Gravr<e5>k,32V,7014475,562659,2018/08/15,august,"2018",Grav,stad3,"0",
Melhus,Kregnesteigen,32V,7013656,563148,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013657,563150,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013656,563154,2023/08/17,august,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013654,563155,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013653,563160,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013651,563160,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013650,563160,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013650,563161,2023/08/17,august,"2023",Kreg,stad3,"6",
Melhus,Kregnesteigen,32V,7013649,563163,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013650,563167,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013652,563166,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013652,563169,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013655,563169,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013655,563168,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013654,563167,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013653,563166,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013656,563163,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013655,563162,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013653,563163,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013654,563163,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013652,563160,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013656,563160,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013655,563156,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013658,563150,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013657,563147,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013648,563210,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013662,563195,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013668,563180,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013668,563159,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013677,563124,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013672,563125,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013678,563101,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013678,563096,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013680,563092,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013667,563089,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013675,563070,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013667,563064,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013666,563059,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013659,563077,2023/08/17,august,"2023",Kreg,stad3,"18",
Melhus,Kregnesteigen,32V,7013659,563063,2023/08/17,august,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013652,563063,2023/08/17,august,"2023",Kreg,stad3,"22",
Melhus,Kregnesteigen,32V,7013656,563059,2023/08/17,august,"2023",Kreg,stad3,"15",
Melhus,Kregnesteigen,32V,7013656,563057,2023/08/17,august,"2023",Kreg,stad3,"11",
Melhus,Kregnesteigen,32V,7013652,563056,2023/08/17,august,"2023",Kreg,stad3,"41",
Melhus,Kregnesteigen,32V,7013656,563053,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013650,563051,2023/08/17,august,"2023",Kreg,stad3,"32",
Melhus,Kregnesteigen,32V,7013651,563046,2023/08/17,august,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013653,563050,2023/08/17,august,"2023",Kreg,stad3,"29",
Melhus,Kregnesteigen,32V,7013656,563051,2023/08/17,august,"2023",Kreg,stad3,"22",
Melhus,Kregnesteigen,32V,7013658,563054,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013653,563042,2023/08/17,august,"2023",Kreg,stad3,"7",
Melhus,Kregnesteigen,32V,7013650,563045,2023/08/17,august,"2023",Kreg,stad3,"11",
Melhus,Kregnesteigen,32V,7013649,563043,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013651,563042,2023/08/17,august,"2023",Kreg,stad3,"11",
Melhus,Kregnesteigen,32V,7013649,563040,2023/08/17,august,"2023",Kreg,stad3,"14",
Melhus,Kregnesteigen,32V,7013653,563037,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013651,563038,2023/08/17,august,"2023",Kreg,stad3,"21",
Melhus,Kregnesteigen,32V,7013663,563041,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013655,563030,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013649,563019,2023/08/17,august,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013650,563021,2023/08/17,august,"2023",Kreg,stad3,"6",
Melhus,Kregnesteigen,32V,7013648,563022,2023/08/17,august,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013647,563020,2023/08/17,august,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013646,563018,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013647,563016,2023/08/17,august,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013644,563013,2023/08/17,august,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013673,563081,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013669,563089,2023/08/17,august,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013650,563216,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013654,563211,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013652,563149,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013652,563156,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013651,563158,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013652,563163,2023/08/31,september,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013650,563164,2023/08/31,september,"2023",Kreg,stad3,"4",
Melhus,Kregnesteigen,32V,7013651,563167,2023/08/31,september,"2023",Kreg,stad3,"4",
Melhus,Kregnesteigen,32V,7013648,563170,2023/08/31,september,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013647,563167,2023/08/31,september,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013647,563169,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013652,563172,2023/08/31,september,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013654,563176,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013656,563167,2023/08/31,september,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013656,563156,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013656,563152,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013667,563093,2023/08/31,september,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013664,563090,2023/08/31,september,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013677,563067,2023/08/31,september,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013672,563063,2023/08/31,september,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013657,563066,2023/08/31,september,"2023",Kreg,stad3,"10",
Melhus,Kregnesteigen,32V,7013661,563062,2023/08/31,september,"2023",Kreg,stad3,"6",
Melhus,Kregnesteigen,32V,7013662,563060,2023/08/31,september,"2023",Kreg,stad3,"22",
Melhus,Kregnesteigen,32V,7013658,563051,2023/08/31,september,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013657,563052,2023/08/31,september,"2023",Kreg,stad3,"11",
Melhus,Kregnesteigen,32V,7013654,563051,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013655,563052,2023/08/31,september,"2023",Kreg,stad3,"15",
Melhus,Kregnesteigen,32V,7013654,563052,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013656,563046,2023/08/31,september,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013658,563043,2023/08/31,september,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013655,563042,2023/08/31,september,"2023",Kreg,stad3,"7",
Melhus,Kregnesteigen,32V,7013655,563039,2023/08/31,september,"2023",Kreg,stad3,"4",
Melhus,Kregnesteigen,32V,7013655,563035,2023/08/31,september,"2023",Kreg,stad3,"12",
Melhus,Kregnesteigen,32V,7013648,563022,2023/08/31,september,"2023",Kreg,stad3,"4",
Melhus,Kregnesteigen,32V,7013647,563020,2023/08/31,september,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013650,563021,2023/08/31,september,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013649,563019,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013647,563016,2023/08/31,september,"2023",Kreg,stad3,"4",
Melhus,Kregnesteigen,32V,7013650,562987,2023/08/31,september,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013665,563079,2023/08/31,september,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013653,563167,2023/06/19,juni,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013672,563089,2023/06/19,juni,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013670,563096,2023/06/19,juni,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013664,563081,2023/06/19,juni,"2023",Kreg,stad3,"8",
Melhus,Kregnesteigen,32V,7013662,563073,2023/06/19,juni,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013658,563071,2023/06/19,juni,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013657,563068,2023/06/19,juni,"2023",Kreg,stad3,"11",
Melhus,Kregnesteigen,32V,7013656,563063,2023/06/19,juni,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013657,563062,2023/06/19,juni,"2023",Kreg,stad3,"12",
Melhus,Kregnesteigen,32V,7013656,563059,2023/06/19,juni,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013654,563057,2023/06/19,juni,"2023",Kreg,stad3,"53",
Melhus,Kregnesteigen,32V,7013656,563053,2023/06/19,juni,"2023",Kreg,stad3,"10",
Melhus,Kregnesteigen,32V,7013655,563051,2023/06/19,juni,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013652,563054,2023/06/19,juni,"2023",Kreg,stad3,"14",
Melhus,Kregnesteigen,32V,7013654,563049,2023/06/19,juni,"2023",Kreg,stad3,"18",
Melhus,Kregnesteigen,32V,7013652,563046,2023/06/19,juni,"2023",Kreg,stad3,"12",
Melhus,Kregnesteigen,32V,7013653,563043,2023/06/19,juni,"2023",Kreg,stad3,"42",
Melhus,Kregnesteigen,32V,7013653,563042,2023/06/19,juni,"2023",Kreg,stad3,"13",
Melhus,Kregnesteigen,32V,7013651,563042,2023/06/19,juni,"2023",Kreg,stad3,"34",
Melhus,Kregnesteigen,32V,7013648,563022,2023/06/19,juni,"2023",Kreg,stad3,"18",
Melhus,Kregnesteigen,32V,7013650,563021,2023/06/19,juni,"2023",Kreg,stad3,"8",
Melhus,Kregnesteigen,32V,7013649,563019,2023/06/19,juni,"2023",Kreg,stad3,"32",
Melhus,Kregnesteigen,32V,7013647,563020,2023/06/19,juni,"2023",Kreg,stad3,"25",
Melhus,Kregnesteigen,32V,7013646,563018,2023/06/19,juni,"2023",Kreg,stad3,"5",
Melhus,Kregnesteigen,32V,7013647,563016,2023/06/19,juni,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013654,563026,2023/06/19,juni,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013649,563216,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013646,563226,2023/07/19,juli,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013661,563198,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013654,563174,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013652,563174,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013650,563176,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013649,563173,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013658,563165,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013654,563154,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013653,563157,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013651,563159,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013649,563167,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013646,563170,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013649,563170,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013651,563169,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013651,563164,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013654,563155,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013655,563153,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013651,563149,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013671,563129,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013672,563125,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013676,563128,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013675,563104,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013679,563100,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013680,563095,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013680,563091,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013670,563088,2023/07/19,juli,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013676,563069,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013667,563067,2023/07/19,juli,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013666,563071,2023/07/19,juli,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013662,563082,2023/07/19,juli,"2023",Kreg,stad3,"16",
Melhus,Kregnesteigen,32V,7013662,563078,2023/07/19,juli,"2023",Kreg,stad3,"0",
Melhus,Kregnesteigen,32V,7013659,563072,2023/07/19,juli,"2023",Kreg,stad3,"1",
Melhus,Kregnesteigen,32V,7013658,563068,2023/07/19,juli,"2023",Kreg,stad3,"2",
Melhus,Kregnesteigen,32V,7013655,563067,2023/07/19,juli,"2023",Kreg,stad3,"41",
Melhus,Kregnesteigen,32V,7013656,563066,2023/07/19,juli,"2023",Kreg,stad3,"6",
Melhus,Kregnesteigen,32V,7013652,563064,2023/07/19,juli,"2023",Kreg,stad3,"77",
Melhus,Kregnesteigen,32V,7013654,563062,2023/07/19,juli,"2023",Kreg,stad3,"10",
Melhus,Kregnesteigen,32V,7013649,563058,2023/07/19,juli,"2023",Kreg,stad3,"47",
Melhus,Kregnesteigen,32V,7013648,563054,2023/07/19,juli,"2023",Kreg,stad3,"23",
Melhus,Kregnesteigen,32V,7013653,563052,2023/07/19,juli,"2023",Kreg,stad3,"48",
Melhus,Kregnesteigen,32V,7013649,563055,2023/07/19,juli,"2023",Kreg,stad3,"28",
Melhus,Kregnesteigen,32V,7013645,563051,2023/07/19,juli,"2023",Kreg,stad3,"3",
Melhus,Kregnesteigen,32V,7013648,563048,2023/07/19,juli,"2023",Kreg,stad3,"4",
